TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,SYMBOL,SERIES,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,NAME,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,VOLUME,VALUE,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4,Segment,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Bullish_CPR,Bearish_CPR
2026-08-14,2026-08-14,CM,NSE,STK,27095,INE665A01038,SWANCORP,EQ,,,,,SWAN CORP LIMITED,305.0,311.55,298.15,304.6,304.75,308.4,,304.57,,,2167856,663067006.1,28153,F1,1,,,,,,Cash Only,304.7666666666667,304.85,304.6833333333334,304.85,304.6833333333334,0.16666666666662877,0.0547165681768315,Narrow,Bearish,Below CPR,False,True
2026-08-14,2026-08-14,CM,NSE,STK,27084,INE0CJD01029,KMEW,EQ,,,,,KNOWLEDGE MARINE & EN W L,2730.0,2815.8,2650.3,2730.8,2726.0,2709.8,,2730.85,,,159236,436723084.2,23253,F1,1,,,,,,Cash Only,2732.3000000000006,2733.05,2731.550000000001,2733.05,2731.550000000001,1.4999999999990905,0.05492895854691264,Narrow,Bearish,Below CPR,False,True
2026-08-14,2026-08-14,CM,NSE,STK,30089,INE876N01018,ORIENTCEM,EQ,,,,,ORIENT CEMENT LTD.,132.39,133.27,131.61,132.55,132.73,132.76,,132.55,,,281578,37249236.64,2099,F1,1,,,,,,Cash Only,132.47666666666666,132.44,132.51333333333332,132.51333333333332,132.44,0.07333333333332348,0.05532503457813917,Narrow,Bullish,Above CPR,True,False
2026-08-14,2026-08-14,CM,NSE,STK,6545,INE388Y01029,NYKAA,EQ,,,,,FSN E COMMERCE VENTURES,329.95,332.9,328.55,331.0,331.0,331.15,,331.0,,,2229320,736648994.2,25908,F1,1,,,,,,F&O + Cash,330.81666666666666,330.725,330.9083333333333,330.9083333333333,330.725,0.18333333333328028,0.05538771399796988,Narrow,Bullish,Above CPR,True,False
2026-08-14,2026-08-14,CM,NSE,STK,5938,INE950M01013,MONTECARLO,EQ,,,,,MONTE CARLO FASHIONS LTD.,505.9,513.9,502.05,508.4,508.75,504.7,,508.65,,,47646,24210855.0,1899,F1,1,,,,,,Cash Only,508.1166666666666,507.975,508.2583333333332,508.2583333333332,507.975,0.28333333333318933,0.05573039601360923,Narrow,Bullish,Above CPR,True,False
2026-08-14,2026-08-14,CM,NSE,STK,11037,INF109KC15I8,BANKIETF,EQ,,,,,ICICIPRAMC - IPRU5008,59.31,59.32,59.02,59.22,59.24,59.31,,59.22,,,216747,12835893.59,1070,F1,1,,,,,,Cash Only,59.18666666666667,59.17,59.20333333333333,59.20333333333333,59.17,0.03333333333333144,0.056287290329840325,Narrow,Bullish,Above CPR,True,False
2026-08-14,2026-08-14,CM,NSE,STK,11582,INE0HMF01019,TRACXN,EQ,,,,,TRACXN TECHNOLOGIES LTD,29.6,29.85,29.32,29.61,29.79,29.57,,29.61,,,67000,1982819.55,562,F1,1,,,,,,Cash Only,29.593333333333334,29.585,29.601666666666667,29.601666666666667,29.585,0.01666666666666572,0.056287290329840325,Narrow,Bullish,Above CPR,True,False
2026-08-14,2026-08-14,CM,NSE,STK,19410,INE02A801020,ROSSARI,EQ,,,,,ROSSARI BIOTECH LIMITED,497.4,510.0,496.85,503.0,506.9,497.4,,502.98,,,39908,20006368.45,1979,F1,1,,,,,,Cash Only,503.2833333333333,503.425,503.1416666666666,503.425,503.1416666666666,0.2833333333334167,0.056328694499685236,Narrow,Bearish,Below CPR,False,True
2026-08-14,2026-08-14,CM,NSE,STK,637,INE085A01013,CHAMBLFERT,EQ,,,,,CHAMBAL FERTILIZERS LTD,442.5,444.8,441.35,442.7,441.5,443.3,,442.71,,,204506,90590749.0,8171,F1,1,,,,,,Cash Only,442.95000000000005,443.07500000000005,442.82500000000005,443.07500000000005,442.82500000000005,0.25,0.056471651231082,Narrow,Bearish,Below CPR,False,True
2026-08-14,2026-08-14,CM,NSE,STK,11212,INE500L01026,SHK,EQ,,,,,S H KELKAR AND CO. LTD.,173.49,173.49,167.66,170.72,171.16,173.68,,170.71,,,402676,68474194.18,5812,F1,1,,,,,,Cash Only,170.62333333333333,170.575,170.67166666666668,170.67166666666668,170.575,0.09666666666669244,0.056622930334285636,Narrow,Bullish,Above CPR,True,False
2026-08-14,2026-08-14,CM,NSE,STK,760356,INF740KA1WW5,MIDCAPADD,EQ,,,,,DSPAMC - MIDCAPADD,23.56,23.59,23.51,23.53,23.54,23.44,,23.53,,,8089,190466.02,33,F1,1,,,,,,Cash Only,23.543333333333333,23.55,23.536666666666665,23.55,23.536666666666665,0.013333333333335418,0.056665250035424636,Narrow,Bearish,Below CPR,False,True
2026-08-14,2026-08-14,CM,NSE,STK,2406,INE794A01010,NEULANDLAB,EQ,,,,,NEULAND LAB LTD.,23100.0,23650.0,23030.0,23320.0,23330.0,23207.0,,23319.75,,,83744,1958463427.0,27529,F1,1,,,,,,Cash Only,23333.333333333332,23340.0,23326.666666666664,23340.0,23326.666666666664,13.333333333335759,0.05717552887365248,Narrow,Bearish,Below CPR,False,True
2026-08-14,2026-08-14,CM,NSE,STK,764428,INF740KA1ZH9,MIDBANKADD,EQ,,,,,DSPAMC - MIDBANKADD,17.47,17.47,17.34,17.39,17.39,17.47,,17.39,,,5295,92130.85,39,F1,1,,,,,,Cash Only,17.400000000000002,17.405,17.395000000000003,17.405,17.395000000000003,0.00999999999999801,0.057504312823450324,Narrow,Bearish,Below CPR,False,True
2026-08-14,2026-08-14,CM,NSE,STK,19277,INE778K01012,EMAMIREAL,EQ,,,,,EMAMI REALTY LIMITED,75.39,76.3,74.37,75.27,75.0,74.81,,75.25,,,10815,821031.73,168,F1,1,,,,,,Cash Only,75.31333333333333,75.33500000000001,75.29166666666666,75.33500000000001,75.29166666666666,0.043333333333350765,0.05757052389179058,Narrow,Bearish,Below CPR,False,True
2026-08-14,2026-08-14,CM,NSE,STK,29553,INF109K012R6,NIFTYIETF,EQ,,,,,ICICI PRUD NIFTY ETF,276.76,277.24,275.96,276.84,277.24,276.76,,276.83,,,271480,75066222.31,8790,F1,1,,,,,,Cash Only,276.68,276.6,276.76,276.76,276.6,0.15999999999996817,0.05779511631266008,Narrow,Bullish,Above CPR,True,False
2026-08-14,2026-08-14,CM,NSE,STK,1512,INE053A01029,INDHOTEL,EQ,,,,,THE INDIAN HOTELS CO. LTD,717.9,723.65,715.1,720.0,720.0,721.75,,720.0,,,1365381,980792572.15,22916,F1,1,,,,,,F&O + Cash,719.5833333333334,719.375,719.7916666666667,719.7916666666667,719.375,0.41666666666674246,0.0578703703703809,Narrow,Bullish,Above CPR,True,False
2026-08-14,2026-08-14,CM,NSE,STK,18553,INE682M01020,JLHL,EQ,,,,,JUPITER LIFE LINE HOSP L,315.0,318.9,313.15,315.75,318.0,316.0,,315.78,,,61691,19524925.25,4635,F1,1,,,,,,Cash Only,315.93333333333334,316.025,315.8416666666667,316.025,315.8416666666667,0.18333333333328028,0.058062813407214656,Narrow,Bearish,Below CPR,False,True
2026-08-14,2026-08-14,CM,NSE,STK,13890,INE835D01023,HIRECT,EQ,,,,,HIND RECTIFIER LIMITED,1254.0,1272.1,1242.1,1256.0,1257.0,1253.3,,1256.16,,,66521,83568584.3,5226,F1,1,,,,,,Cash Only,1256.7333333333333,1257.1,1256.3666666666668,1257.1,1256.3666666666668,0.7333333333331211,0.05838641188957971,Narrow,Bearish,Below CPR,False,True
2026-08-14,2026-08-14,CM,NSE,STK,3813,INE420B01036,ARIHANTCAP,EQ,,,,,ARIHANT CAPITAL MKTS LTD,74.63,74.66,73.75,74.14,74.45,74.96,,74.14,,,43389,3216952.13,517,F1,1,,,,,,Cash Only,74.18333333333334,74.205,74.16166666666668,74.205,74.16166666666668,0.043333333333322344,0.05844798129663116,Narrow,Bearish,Below CPR,False,True
2026-08-14,2026-08-14,CM,NSE,STK,761364,INF740KA1YH2,BANK10ADD,EQ,,,,,DSPAMC - BANK10ADD,16.82,17.05,16.82,16.95,16.98,16.9,,16.98,,,18412,311361.32,74,F1,1,,,,,,Cash Only,16.94,16.935000000000002,16.945,16.945,16.935000000000002,0.00999999999999801,0.05899705014748089,Narrow,Bullish,Above CPR,True,False
2026-08-14,2026-08-14,CM,NSE,STK,756900,INF247L01FC0,MON50EQUAL,EQ,,,,,MOTILALAMC - MON50EQUAL,33.88,33.98,33.88,33.9,33.9,33.94,,33.9,,,2339,79275.22,36,F1,1,,,,,,Cash Only,33.919999999999995,33.93,33.90999999999999,33.93,33.90999999999999,0.020000000000010232,0.05899705014752281,Narrow,Bearish,Below CPR,False,True
2026-08-14,2026-08-14,CM,NSE,STK,25080,INF769K01LX9,MULTICAP,EQ,,,,,MIRAEAMC - MULTICAP,16.93,16.98,16.89,16.92,16.94,16.93,,16.92,,,77676,1314824.64,509,F1,1,,,,,,Cash Only,16.930000000000003,16.935000000000002,16.925000000000004,16.935000000000002,16.925000000000004,0.00999999999999801,0.05910165484632393,Narrow,Bearish,Below CPR,False,True
2026-08-14,2026-08-14,CM,NSE,STK,7339,INF209KB16D7,ABSLNN50ET,EQ,,,,,BIRLASLAMC - ABSLNN50ET,78.78,78.78,78.32,78.48,78.5,78.18,,78.49,,,4165,326744.21,166,F1,1,,,,,,Cash Only,78.52666666666666,78.55,78.50333333333332,78.55,78.50333333333332,0.04666666666668107,0.059463132857646615,Narrow,Bearish,Below CPR,False,True
2026-08-14,2026-08-14,CM,NSE,STK,9348,INE565A01014,IOB,EQ,,,,,INDIAN OVERSEAS BANK,33.73,33.73,33.51,33.59,33.57,33.73,,33.59,,,1958494,65802424.54,8624,F1,1,,,,,,Cash Only,33.61,33.62,33.6,33.62,33.6,0.01999999999999602,0.05954153021731474,Narrow,Bearish,Below CPR,False,True
2026-08-14,2026-08-14,CM,NSE,STK,1627,INE473A01011,LINDEINDIA,EQ,,,,,LINDE INDIA LIMITED,6735.0,6735.0,6645.0,6696.0,6700.0,6688.5,,6695.96,,,16630,111301709.5,4323,F1,1,,,,,,Cash Only,6692.0,6690.0,6694.0,6694.0,6690.0,4.0,0.05973715651135006,Narrow,Bullish,Above CPR,True,False
2026-08-14,2026-08-14,CM,NSE,STK,7083,INE575P01011,STARHEALTH,EQ,,,,,STAR HEALTH & AL INS CO L,584.6,590.75,578.5,585.15,585.0,584.6,,585.14,,,327484,192282784.1,14136,F1,1,,,,,,Cash Only,584.8000000000001,584.625,584.9750000000001,584.9750000000001,584.625,0.3500000000001364,0.059813722977037756,Narrow,Bullish,Above CPR,True,False
2026-08-14,2026-08-14,CM,NSE,STK,29135,INE121J01017,INDUSTOWER,EQ,,,,,INDUS TOWERS LIMITED,383.15,388.55,379.45,384.35,384.35,383.2,,384.35,,,5956784,2296161457.3,43156,F1,1,,,,,,F&O + Cash,384.1166666666666,384.0,384.23333333333323,384.23333333333323,384.0,0.2333333333332348,0.06070855556998434,Narrow,Bullish,Above CPR,True,False
2026-08-14,2026-08-14,CM,NSE,STK,762603,INE525F01025,BLIL,EQ,,,,,BALMER LAWRIE INVSTS. L,71.49,71.49,70.52,70.94,71.0,70.7,,70.86,,,42420,3009276.03,616,F1,1,,,,,,Cash Only,70.98333333333333,71.005,70.96166666666667,71.005,70.96166666666667,0.043333333333322344,0.061084484540911116,Narrow,Bearish,Below CPR,False,True
2026-08-14,2026-08-14,CM,NSE,STK,18347,INF789F1AYX9,MIDCAPBETA,EQ,,,,,UTIAMC-MIDCAPBETA,237.56,237.56,236.44,237.22,237.22,237.56,,237.22,,,531,125735.28,22,F1,1,,,,,,Cash Only,237.07333333333335,237.0,237.1466666666667,237.1466666666667,237.0,0.1466666666667038,0.06182727707052686,Narrow,Bullish,Above CPR,True,False
2026-08-14,2026-08-14,CM,NSE,STK,757167,INF247L01FD8,MONEXT50,EQ,,,,,MOTILALAMC - MONEXT50,74.6,74.83,74.35,74.66,74.63,74.29,,74.66,,,2790,208321.46,49,F1,1,,,,,,Cash Only,74.61333333333333,74.59,74.63666666666666,74.63666666666666,74.59,0.046666666666652645,0.06250558085541474,Narrow,Bullish,Above CPR,True,False
2026-08-14,2026-08-14,CM,NSE,STK,9111,INE955V01021,ARVINDFASN,EQ,,,,,ARVIND FASHIONS LIMITED,446.45,453.0,443.55,447.85,451.0,449.9,,447.84,,,154559,69275244.9,14686,F1,1,,,,,,Cash Only,448.1333333333334,448.275,447.9916666666668,448.275,447.9916666666668,0.28333333333318933,0.06326523017376115,Narrow,Bearish,Below CPR,False,True
2026-08-14,2026-08-14,CM,NSE,STK,10576,INF204KB14I2,NIFTYBEES,EQ,,,,,NIP IND ETF NIFTY BEES,279.99,279.99,277.24,278.35,278.62,278.16,,278.35,,,3170444,881234895.98,30458,F1,1,,,,,,Cash Only,278.5266666666667,278.615,278.4383333333334,278.615,278.4383333333334,0.17666666666661968,0.06346925333810659,Narrow,Bearish,Below CPR,False,True
2026-08-14,2026-08-14,CM,NSE,STK,9847,INF204KB18I3,NV20BEES,EQ,,,,,NIP IND ETF ETF NV20,141.39,142.0,140.21,141.24,141.43,141.39,,141.24,,,15473,2174374.72,225,F1,1,,,,,,Cash Only,141.15,141.10500000000002,141.195,141.195,141.10500000000002,0.08999999999997499,0.06372132540355067,Narrow,Bullish,Above CPR,True,False
2026-08-14,2026-08-14,CM,NSE,STK,14174,INE848A01014,IZMO,EQ,,,,,IZMO LIMITED,946.6,949.0,928.1,939.45,937.85,949.75,,939.28,,,55853,52374988.4,4757,F1,1,,,,,,Cash Only,938.85,938.55,939.1500000000001,939.1500000000001,938.55,0.6000000000001364,0.0638671563148796,Narrow,Bullish,Above CPR,True,False
2026-08-14,2026-08-14,CM,NSE,STK,305,INE118A01012,BAJAJHLDNG,EQ,,,,,BAJAJ HOLDINGS & INVS LTD,11540.0,11541.0,11387.0,11475.0,11475.0,11500.0,,11473.02,,,31456,360039831.0,10499,F1,1,,,,,,F&O + Cash,11467.666666666666,11464.0,11471.333333333332,11471.333333333332,11464.0,7.333333333332121,0.06390704429919059,Narrow,Bullish,Above CPR,True,False
2026-08-14,2026-08-14,CM,NSE,STK,7456,INF740KA1ZF3,MIDQ50ADD,EQ,,,,,DSPAMC - DSPQ50ETF,25.61,25.79,25.52,25.68,25.75,25.54,,25.68,,,58296,1493677.65,118,F1,1,,,,,,Cash Only,25.663333333333338,25.655,25.671666666666674,25.671666666666674,25.655,0.016666666666672825,0.0649013499481029,Narrow,Bullish,Above CPR,True,False
2026-08-14,2026-08-14,CM,NSE,STK,17603,INE215D01010,MAHEPC,EQ,,,,,MAHINDRA EPC IRRIG LTD,108.8,108.83,106.5,107.56,107.7,107.84,,107.54,,,11162,1198158.03,301,F1,1,,,,,,Cash Only,107.63,107.66499999999999,107.595,107.66499999999999,107.595,0.06999999999999318,0.06507995537373855,Narrow,Bearish,Below CPR,False,True
2026-08-14,2026-08-14,CM,NSE,STK,2056,INE481N01025,HOMEFIRST,EQ,,,,,HOME FIRST FIN CO IND LTD,1176.4,1187.9,1162.8,1176.5,1180.0,1175.3,,1176.46,,,71934,84716979.9,6602,F1,1,,,,,,Cash Only,1175.7333333333333,1175.35,1176.1166666666668,1176.1166666666668,1175.35,0.7666666666668789,0.06516503754074619,Narrow,Bullish,Above CPR,True,False
2026-08-14,2026-08-14,CM,NSE,STK,20372,INE00Y201027,FLAIR,EQ,,,,,FLAIR WRITING INDUST LTD,256.3,256.3,251.0,253.9,254.95,254.75,,253.89,,,51300,12982906.8,1317,F1,1,,,,,,Cash Only,253.73333333333335,253.65,253.8166666666667,253.8166666666667,253.65,0.16666666666668561,0.0656426414598998,Narrow,Bullish,Above CPR,True,False
2026-08-14,2026-08-14,CM,NSE,STK,18039,INE837H01020,ADVENZYMES,EQ,,,,,ADVANCED ENZYME TECH LTD,301.7,308.75,299.25,304.3,303.0,300.85,,304.29,,,343928,104632006.45,6216,F1,1,,,,,,Cash Only,304.09999999999997,304.0,304.19999999999993,304.19999999999993,304.0,0.1999999999999318,0.06572461386787111,Narrow,Bullish,Above CPR,True,False
2026-08-14,2026-08-14,CM,NSE,STK,11821,INE191B01025,WELCORP,EQ,,,,,WELSPUN CORP LIMITED,1889.8,1896.0,1854.3,1873.3,1868.0,1883.9,,1873.29,,,554562,1046190263.2,32095,F1,1,,,,,,Cash Only,1874.5333333333335,1875.15,1873.916666666667,1875.15,1873.916666666667,1.2333333333331211,0.06583747041761176,Narrow,Bearish,Below CPR,False,True
2026-08-14,2026-08-14,CM,NSE,STK,757781,INF109K1A344,TOP15IETF,EQ,,,,,ICICIPRAMC - TOP15IETF,10.04,10.12,10.0,10.07,10.08,10.04,,10.07,,,16774,168498.75,135,F1,1,,,,,,Cash Only,10.063333333333333,10.059999999999999,10.066666666666666,10.066666666666666,10.059999999999999,0.006666666666667709,0.06620324395896433,Narrow,Bullish,Above CPR,True,False
2026-08-14,2026-08-14,CM,NSE,STK,17641,INE805D01034,SUNTECK,EQ,,,,,SUNTECK REALTY LIMITED,297.7,302.4,295.1,299.05,298.5,299.35,,299.07,,,103071,30661568.15,2927,F1,1,,,,,,Cash Only,298.84999999999997,298.75,298.94999999999993,298.94999999999993,298.75,0.1999999999999318,0.06687844841997384,Narrow,Bullish,Above CPR,True,False
2026-08-14,2026-08-14,CM,NSE,STK,14309,INE562A01011,INDIANB,EQ,,,,,INDIAN BANK,890.0,902.8,885.3,894.95,894.95,897.0,,895.18,,,732478,653718026.2,19554,F1,1,,,,,,F&O + Cash,894.35,894.05,894.6500000000001,894.6500000000001,894.05,0.6000000000001364,0.06704285155596808,Narrow,Bullish,Above CPR,True,False
2026-08-14,2026-08-14,CM,NSE,STK,7254,INE804L01022,MEDPLUS,EQ,,,,,MEDPLUS HEALTH SERV LTD,667.45,671.55,665.0,668.95,668.0,667.9,,668.95,,,58139,38853885.25,3476,F1,1,,,,,,Cash Only,668.5,668.275,668.725,668.725,668.275,0.4500000000000455,0.06726960161447723,Narrow,Bullish,Above CPR,True,False
2026-08-14,2026-08-14,CM,NSE,STK,7361,INF200KA1580,SETFNIFBK,EQ,,,,,SBI-ETF NIFTY BANK,591.82,593.39,590.01,592.3,592.55,592.87,,592.3,,,12272,7259124.39,356,F1,1,,,,,,Cash Only,591.9,591.7,592.0999999999999,592.0999999999999,591.7,0.3999999999998636,0.06753334458886774,Narrow,Bullish,Above CPR,True,False
2026-08-14,2026-08-14,CM,NSE,STK,13587,INE731H01025,ACE,EQ,,,,,ACTION CONST EQUIP LTD,1079.1,1092.5,1076.5,1085.6,1090.5,1078.3,,1085.61,,,153417,166281863.0,7661,F1,1,,,,,,Cash Only,1084.8666666666666,1084.5,1085.2333333333331,1085.2333333333331,1084.5,0.7333333333331211,0.06755097027755354,Narrow,Bullish,Above CPR,True,False
2026-08-14,2026-08-14,CM,NSE,STK,20698,INE807K01035,SCHAND,EQ,,,,,S CHAND AND COMPANY LTD,137.5,139.99,136.01,137.86,137.95,138.67,,137.86,,,26414,3658233.32,1028,F1,1,,,,,,Cash Only,137.95333333333335,138.0,137.9066666666667,138.0,137.9066666666667,0.09333333333330529,0.06770153295611872,Narrow,Bearish,Below CPR,False,True
2026-08-14,2026-08-14,CM,NSE,STK,1270,INE079A01024,AMBUJACEM,EQ,,,,,AMBUJA CEMENTS LTD,419.6,419.85,416.0,417.5,417.5,419.4,,417.5,,,1586889,662290177.05,20852,F1,1,,,,,,F&O + Cash,417.7833333333333,417.925,417.6416666666666,417.925,417.6416666666666,0.2833333333334167,0.0678642714571058,Narrow,Bearish,Below CPR,False,True
2026-08-14,2026-08-14,CM,NSE,STK,22488,INF789F1AZD8,ITBETA,EQ,,,,,UTIAMC-ITBETA,330.17,330.84,327.45,328.81,328.81,330.98,,328.81,,,3693,1217363.69,21,F1,1,,,,,,Cash Only,329.0333333333333,329.145,328.9216666666666,329.145,328.9216666666666,0.2233333333333576,0.06792169743418923,Narrow,Bearish,Below CPR,False,True
2026-08-14,2026-08-14,CM,NSE,STK,29113,INE752H01013,CARERATING,EQ,,,,,CARE RATINGS LIMITED,1732.0,1732.0,1699.3,1717.4,1705.0,1728.3,,1717.42,,,18199,31207293.2,3558,F1,1,,,,,,Cash Only,1716.2333333333336,1715.65,1716.816666666667,1716.816666666667,1715.65,1.1666666666669698,0.06793214549126411,Narrow,Bullish,Above CPR,True,False
2026-08-14,2026-08-14,CM,NSE,STK,18967,INE542Z01028,KAPSTON,EQ,,,,,KAPSTON SERVICES LIMITED,593.0,593.0,585.0,588.4,590.5,585.1,,588.4,,,56502,33320905.9,2198,F1,1,,,,,,Cash Only,588.8000000000001,589.0,588.6000000000001,589.0,588.6000000000001,0.3999999999998636,0.06798096532968449,Narrow,Bearish,Below CPR,False,True
2026-08-14,2026-08-14,CM,NSE,STK,13753,INE784W01015,MANOMAY,EQ,,,,,MANOMAY TEX INDIA LTD,219.45,219.45,210.35,215.12,218.0,218.46,,215.14,,,88951,19264666.08,2320,F1,1,,,,,,Cash Only,214.97333333333333,214.89999999999998,215.04666666666668,215.04666666666668,214.89999999999998,0.1466666666667038,0.06817900086775,Narrow,Bullish,Above CPR,True,False
2026-08-14,2026-08-14,CM,NSE,STK,383,INE263A01024,BEL,EQ,,,,,BHARAT ELECTRONICS LTD,410.45,412.5,408.25,410.8,410.8,410.5,,410.79,,,7388147,3031550884.6,64385,F1,1,,,,,,F&O + Cash,410.51666666666665,410.375,410.6583333333333,410.6583333333333,410.375,0.283333333333303,0.06897111327490336,Narrow,Bullish,Above CPR,True,False
2026-08-14,2026-08-14,CM,NSE,STK,11483,INE018A01030,LT,EQ,,,,,LARSEN & TOUBRO LTD.,4068.7,4072.5,4033.1,4057.0,4057.0,4070.7,,4057.14,,,934044,3785871184.2,56246,F1,1,,,,,,F&O + Cash,4054.2000000000003,4052.8,4055.6000000000004,4055.6000000000004,4052.8,2.800000000000182,0.06901651466601386,Narrow,Bullish,Above CPR,True,False
2026-08-14,2026-08-14,CM,NSE,STK,9117,INE716B01029,TIPSMUSIC,EQ,,,,,TIPS MUSIC LIMITED,675.0,679.0,664.2,670.9,670.0,671.95,,670.89,,,147853,99325687.4,14119,F1,1,,,,,,Cash Only,671.3666666666667,671.6,671.1333333333333,671.6,671.1333333333333,0.466666666666697,0.0695583047647484,Narrow,Bearish,Below CPR,False,True
2026-08-14,2026-08-14,CM,NSE,STK,11872,INE101D01020,GRANULES,EQ,,,,,GRANULES INDIA LIMITED,855.0,864.6,854.0,858.4,854.0,857.55,,858.39,,,319463,274349481.95,16424,F1,1,,,,,,Cash Only,859.0,859.3,858.7,859.3,858.7,0.599999999999909,0.06989748369057655,Narrow,Bearish,Below CPR,False,True
2026-08-14,2026-08-14,CM,NSE,STK,30392,INF109KC16V9,NIF100IETF,EQ,,,,,ICICI PRUD NIFTY 100 ETF,28.42,28.7,28.42,28.53,28.64,28.55,,28.53,,,32823,936368.11,1118,F1,1,,,,,,Cash Only,28.55,28.560000000000002,28.54,28.560000000000002,28.54,0.020000000000003126,0.0701016473887246,Narrow,Bearish,Below CPR,False,True
2026-08-14,2026-08-14,CM,NSE,STK,761741,INF200KB1AK8,SBINMID150,EQ,,,,,SBIAMC - SBINMID150,23.67,23.7,23.47,23.61,23.7,23.56,,23.61,,,5153,121401.79,79,F1,1,,,,,,Cash Only,23.593333333333334,23.585,23.601666666666667,23.601666666666667,23.585,0.01666666666666572,0.07059155724974892,Narrow,Bullish,Above CPR,True,False
2026-08-14,2026-08-14,CM,NSE,STK,17044,INF732E01128,SHARIABEES,EQ,,,,,NIP IND ETF SHARIAH BEES,473.8,474.99,467.45,471.72,474.88,471.45,,471.69,,,3198,1501592.83,351,F1,1,,,,,,Cash Only,471.3866666666667,471.22,471.5533333333334,471.5533333333334,471.22,0.33333333333337123,0.07066338788547681,Narrow,Bullish,Above CPR,True,False
2026-08-14,2026-08-14,CM,NSE,STK,24966,INE713C01016,SURAJLTD,EQ,,,,,SURAJ LIMITED,225.0,227.4,219.0,223.44,223.98,224.88,,223.44,,,130,29084.16,15,F1,1,,,,,,Cash Only,223.27999999999997,223.2,223.35999999999996,223.35999999999996,223.2,0.15999999999996817,0.07160759040456864,Narrow,Bullish,Above CPR,True,False
2026-08-14,2026-08-14,CM,NSE,STK,23181,INF247L01CH6,MOSMALL250,EQ,,,,,MOTILALAMC - MOSMALL250,18.53,18.53,18.37,18.43,18.44,18.44,,18.43,,,476071,8764625.09,1814,F1,1,,,,,,Cash Only,18.443333333333335,18.450000000000003,18.436666666666667,18.450000000000003,18.436666666666667,0.013333333333335418,0.07234581298608474,Narrow,Bearish,Below CPR,False,True
2026-08-14,2026-08-14,CM,NSE,STK,763543,INF200KB1AY9,SBISMLETF,EQ,,,,,SBIAMC - SBISMLETF,18.46,18.46,18.28,18.35,18.4,18.39,,18.35,,,17005,311976.24,190,F1,1,,,,,,Cash Only,18.363333333333333,18.37,18.356666666666666,18.37,18.356666666666666,0.013333333333335418,0.07266121707539737,Narrow,Bearish,Below CPR,False,True
2026-08-14,2026-08-14,CM,NSE,STK,760247,INF209KC1670,ABSL10BANK,EQ,,,,,BIRLASLAMC - ABSL10BANK,168.99,170.5,168.75,169.44,170.5,169.26,,169.44,,,1787,302141.36,40,F1,1,,,,,,Cash Only,169.56333333333333,169.625,169.50166666666667,169.625,169.50166666666667,0.12333333333333485,0.07278879446018345,Narrow,Bearish,Below CPR,False,True
2026-08-14,2026-08-14,CM,NSE,STK,22433,INF179KC1HY0,HDFCNIFBAN,EQ,,,,,HDFCAMC - HDFCNIFBAN,59.3,59.54,59.17,59.29,59.5,59.43,,59.29,,,194117,11515299.21,395,F1,1,,,,,,Cash Only,59.333333333333336,59.355000000000004,59.31166666666667,59.355000000000004,59.31166666666667,0.043333333333336554,0.0730870860741045,Narrow,Bearish,Below CPR,False,True
2026-08-14,2026-08-14,CM,NSE,STK,312,INE974X01010,TIINDIA,EQ,,,,,TUBE INVEST OF INDIA LTD,2788.0,2788.0,2685.0,2733.5,2733.5,2780.0,,2733.87,,,539329,1475394045.5,36546,F1,1,,,,,,F&O + Cash,2735.5,2736.5,2734.5,2736.5,2734.5,2.0,0.07316627034936894,Narrow,Bearish,Below CPR,False,True
2026-08-14,2026-08-14,CM,NSE,STK,7508,INE251B01027,ZENTEC,EQ,,,,,ZEN TECHNOLOGIES LIMITED,1832.4,1878.5,1831.8,1857.2,1855.0,1831.8,,1857.29,,,410906,763313844.3,27723,F1,1,,,,,,Cash Only,1855.8333333333333,1855.15,1856.5166666666664,1856.5166666666664,1855.15,1.3666666666663332,0.07358747935959149,Narrow,Bullish,Above CPR,True,False
2026-08-14,2026-08-14,CM,NSE,STK,16819,INF082J01499,QNIFTY,EQ,,,,,QUANTUM NIFTY 50 ETF,268.4,269.0,268.0,268.8,268.8,268.41,,268.8,,,628,168571.8,46,F1,1,,,,,,Cash Only,268.59999999999997,268.5,268.69999999999993,268.69999999999993,268.5,0.1999999999999318,0.07440476190473654,Narrow,Bullish,Above CPR,True,False
2026-08-14,2026-08-14,CM,NSE,STK,10350,INE718F01018,CSLFINANCE,EQ,,,,,CSL FINANCE LIMITED,220.98,222.95,214.56,219.0,216.6,217.67,,219.04,,,16143,3536510.13,463,F1,1,,,,,,Cash Only,218.83666666666667,218.755,218.91833333333335,218.91833333333335,218.755,0.1633333333333553,0.07458143074582435,Narrow,Bullish,Above CPR,True,False
