SYMBOL,period_end,OPEN,HIGH,LOW,CLOSE,VALUE,NAME,session,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Industry,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,Overlay,Own_Narrow,Setup,Applies,Timeframe
NSLNISP,20260814,44.0,46.19,43.7,44.5,1098374995.78,NMDC STEEL LIMITED,20260814,44.79666666666666,44.945,44.64833333333332,44.945,44.64833333333332,0.29666666666668107,0.666666666666699,Moderate,Bearish,Below CPR,Metals & Mining,False,True,0.24074074074074073,54,845559439.3900001,Higher,True,No setup,Week 17 Aug – 21 Aug 2026,Weekly
NTPC,20260814,342.5,344.25,335.35,340.0,15664589850.65,NTPC LTD,20260814,339.8666666666667,339.8,339.93333333333334,339.93333333333334,339.8,0.13333333333332575,0.039215686274507576,Narrow,Bullish,Above CPR,Power,True,False,0.05555555555555555,54,16550986191.45,Lower,True,No setup,Week 17 Aug – 21 Aug 2026,Weekly
NTPCGREEN,20260814,91.96,93.29,91.3,91.93,958446998.18,NTPC GREEN ENERGY LIMITED,20260814,92.17333333333333,92.295,92.05166666666666,92.295,92.05166666666666,0.2433333333333394,0.264694151347046,Moderate,Bearish,Below CPR,Power,False,True,0.2222222222222222,54,1967350846.1549997,Higher,True,No setup,Week 17 Aug – 21 Aug 2026,Weekly
NUCLEUS,20260814,709.0,746.0,684.6,703.9,212458087.2,NUCLEUS SOFTWARE EXPORTS,20260814,711.5,715.3,707.7,715.3,707.7,7.599999999999909,1.0796988208552223,Wide,Bearish,Below CPR,Unclassified,False,True,0.5370370370370371,54,79992103.0,Higher,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
NURECA,20260814,339.9,345.0,326.0,334.25,10718636.0,NURECA LIMITED,20260814,335.0833333333333,335.5,334.66666666666663,335.5,334.66666666666663,0.8333333333333712,0.24931438544005124,Narrow,Bearish,Below CPR,Unclassified,False,True,0.1,50,20640038.424999997,Lower,True,Short,Week 17 Aug – 21 Aug 2026,Weekly
NUVAMA,20260814,1614.9,1741.9,1578.6,1670.1,3908757438.2,NUVAMA WEALTH MANAGE LTD,20260814,1663.5333333333335,1660.25,1666.816666666667,1666.816666666667,1660.25,6.566666666667061,0.3931900285412287,Moderate,Bullish,Above CPR,Financial Services,False,False,0.14814814814814814,54,3286214380.65,Lower,True,No setup,Week 17 Aug – 21 Aug 2026,Weekly
NUVOCO,20260814,345.8,348.75,326.4,331.55,438804239.6,NUVOCO VISTAS CORP LTD,20260814,335.56666666666666,337.575,333.55833333333334,337.575,333.55833333333334,4.0166666666666515,1.2114814256271005,Wide,Bearish,Below CPR,Construction Materials,False,True,0.6851851851851852,54,466279135.275,Lower,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
NYKAA,20260814,332.0,332.95,320.75,331.0,9341901627.2,FSN E COMMERCE VENTURES,20260814,328.23333333333335,326.85,329.6166666666667,329.6166666666667,326.85,2.7666666666666515,0.8358509566968736,Wide,Bullish,Above CPR,Consumer Services,False,False,0.5185185185185185,54,6594051621.515,Lower,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
OAL,20260814,378.5,385.0,345.35,348.1,33763757.2,ORIENTAL AROMATICS LTD,20260814,359.48333333333335,365.175,353.7916666666667,365.175,353.7916666666667,11.383333333333326,3.270133103514313,Wide,Bearish,Below CPR,Unclassified,False,True,0.9814814814814815,54,22498559.285000004,Lower,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
OBCL,20260814,54.79,54.8,52.11,54.43,9449701.98,OBCL LIMITED,20260814,53.78,53.455,54.105000000000004,54.105000000000004,53.455,0.6500000000000057,1.1941943781003228,Wide,Bullish,Above CPR,Unclassified,False,False,0.6666666666666666,54,2866179.83,Outside,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
OBEROIRLTY,20260814,1775.0,1863.0,1764.0,1846.0,2894867473.7,OBEROI REALTY LIMITED,20260814,1824.3333333333333,1813.5,1835.1666666666665,1835.1666666666665,1813.5,21.666666666666515,1.1737089201877853,Wide,Bullish,Above CPR,Realty,False,False,0.6851851851851852,54,3510643048.85,Overlapping,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
ODIGMA,20260814,22.84,23.35,22.11,22.59,817000.1,ODIGMA CONSULTANCY SOL L,20260814,22.683333333333334,22.73,22.636666666666667,22.73,22.636666666666667,0.09333333333333371,0.4131621661502156,Moderate,Bearish,Below CPR,Unclassified,False,True,0.07692307692307693,26,3096754.615,Lower,True,Short,Week 17 Aug – 21 Aug 2026,Weekly
OFSS,20260814,11805.0,11968.0,11318.0,11828.0,11504901849.0,ORACLE FIN SERV SOFT LTD.,20260814,11704.666666666666,11643.0,11766.333333333332,11766.333333333332,11643.0,123.33333333333212,1.0427234810055133,Wide,Bullish,Above CPR,Information Technology,False,False,0.42592592592592593,54,5852184554.25,Overlapping,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
OIL,20260814,450.0,484.0,448.5,468.5,12278691345.35,OIL INDIA LTD,20260814,467.0,466.25,467.75,467.75,466.25,1.5,0.32017075773745995,Moderate,Bullish,Above CPR,Oil Gas & Consumable Fuels,False,False,0.2962962962962963,54,6284117292.475,Higher,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
OLAELEC,20260814,39.85,41.0,38.46,38.73,7976038054.1,OLA ELECTRIC MOBILITY LTD,20260814,39.39666666666667,39.730000000000004,39.06333333333333,39.730000000000004,39.06333333333333,0.6666666666666714,1.7213185299939877,Wide,Bearish,Below CPR,Automobile and Auto Components,False,True,0.5116279069767442,43,13890019074.46,Lower,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
OLECTRA,20260814,1384.0,1416.6,1311.0,1316.9,3281249940.6,OLECTRA GREENTECH LIMITED,20260814,1348.1666666666667,1363.8,1332.5333333333335,1363.8,1332.5333333333335,31.266666666666424,2.3742627888728394,Wide,Bearish,Below CPR,Automobile and Auto Components,False,True,0.7407407407407407,54,3035263936.1,Lower,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
OMAXAUTO,20260814,184.95,213.5,182.5,204.96,178114202.17,OMAX AUTOS LTD,20260814,200.32000000000002,198.0,202.64000000000004,202.64000000000004,198.0,4.640000000000043,2.2638563622170387,Wide,Bullish,Above CPR,Unclassified,False,False,0.75,28,34109082.165,Inside,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
OMAXE,20260814,86.45,108.61,80.8,99.14,3762224223.28,OMAXE LIMITED,20260814,96.18333333333334,94.705,97.66166666666668,97.66166666666668,94.705,2.9566666666666777,2.982314571985755,Wide,Bullish,Above CPR,Unclassified,False,False,0.8518518518518519,54,60856916.835,Higher,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
OMINFRAL,20260814,87.85,91.0,84.91,85.04,40658541.82,OM INFRA LIMITED,20260814,86.98333333333333,87.955,86.01166666666667,87.955,86.01166666666667,1.943333333333328,2.285199121981806,Wide,Bearish,Below CPR,Unclassified,False,True,0.7592592592592593,54,43111878.165,Lower,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
OMNI,20260814,583.0,608.8,531.35,579.0,9494933669.199999,OMNITECH ENGINEERING LTD,20260814,573.0500000000001,570.075,576.0250000000001,576.0250000000001,570.075,5.9500000000000455,1.027633851468056,Wide,Bullish,Above CPR,Unclassified,False,False,0.125,24,1274430941.8,Lower,True,No setup,Week 17 Aug – 21 Aug 2026,Weekly
OMPOWER,20260814,169.78,172.9,158.01,169.95,152236286.65,OM POWER TRANSMISSION LTD,20260814,166.95333333333332,165.45499999999998,168.45166666666665,168.45166666666665,165.45499999999998,2.9966666666666697,1.7632637050112798,Wide,Bullish,Above CPR,Unclassified,False,False,0.7333333333333333,15,152236286.65,Lower,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
ONEPOINT,20260814,60.5,62.43,57.0,58.38,483926379.87,ONE POINT ONE SOL LTD,20260814,59.27,59.715,58.825,59.715,58.825,0.8900000000000006,1.5244946899623169,Wide,Bearish,Below CPR,Unclassified,False,True,0.5102040816326531,49,275507228.41999996,Inside,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
ONESOURCE,20260814,1581.2,1647.0,1527.1,1559.2,1674913352.9,ONESOURCE SPECL PHARMA L,20260814,1577.7666666666667,1587.05,1568.4833333333333,1587.05,1568.4833333333333,18.566666666666606,1.1907815974003724,Wide,Bearish,Below CPR,Healthcare,False,True,0.5185185185185185,54,1649898837.6,Overlapping,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
ONGC,20260814,240.0,243.65,235.25,236.4,13570049195.380001,OIL AND NATURAL GAS CORP.,20260814,238.4333333333333,239.45,237.41666666666663,239.45,237.41666666666663,2.03333333333336,0.8601240834743484,Wide,Bearish,Below CPR,Oil Gas & Consumable Fuels,False,True,0.6666666666666666,54,14694539620.145,Lower,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
ONIDA,20260814,39.7,39.74,35.26,35.79,49142258.95,ONIDA ELECTRONICS LIMITED,20260814,36.93,37.5,36.36,37.5,36.36,1.1400000000000006,3.185247275775358,Wide,Bearish,Below CPR,Unclassified,False,True,1.0,1,49142258.95,Unknown,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
ONWARDTEC,20260814,292.1,292.1,279.15,284.05,30838501.35,ONWARD TECHNOLOGIES LTD,20260814,285.09999999999997,285.625,284.57499999999993,285.625,284.57499999999993,1.0500000000000682,0.3696532300651534,Moderate,Bearish,Below CPR,Unclassified,False,True,0.08888888888888889,45,73938064.05,Lower,True,Short,Week 17 Aug – 21 Aug 2026,Weekly
OPTIEMUS,20260814,558.25,577.05,536.4,561.1,399073290.5,OPTIEMUS INFRACOM LTD,20260814,558.1833333333333,556.7249999999999,559.6416666666667,559.6416666666667,556.7249999999999,2.9166666666667425,0.5198122735103801,Moderate,Bullish,Above CPR,Unclassified,False,False,0.18518518518518517,54,342759297.55,Lower,True,No setup,Week 17 Aug – 21 Aug 2026,Weekly
ORCHASP,20260814,1.59,1.6,1.41,1.46,1983933.82,ORCHASP LIMITED,20260814,1.49,1.505,1.475,1.505,1.475,0.029999999999999805,2.054794520547932,Wide,Bearish,Below CPR,Unclassified,False,True,0.5869565217391305,46,3485562.5949999997,Lower,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
ORCHPHARMA,20260814,1055.0,1133.0,994.0,1045.65,622890668.35,ORCHID PHARMA LIMITED,20260814,1057.55,1063.5,1051.6,1063.5,1051.6,11.900000000000091,1.138048104050121,Wide,Bearish,Below CPR,Unclassified,False,True,0.48148148148148145,54,224182188.72500002,Higher,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
ORICONENT,20260814,54.9,55.0,50.78,53.12,5728219.29,ORICON ENTERPRISES LTD,20260814,52.96666666666667,52.89,53.04333333333334,53.04333333333334,52.89,0.15333333333333599,0.2886546184739006,Moderate,Bullish,Above CPR,Unclassified,False,False,0.21951219512195122,41,48936487.550000004,Lower,True,No setup,Week 17 Aug – 21 Aug 2026,Weekly
ORIENTALTL,20260814,5.16,5.29,5.0,5.13,1448806.38,ORIENTAL TRIMEX LTD,20260814,5.14,5.145,5.135,5.145,5.135,0.009999999999999787,0.19493177387913815,Narrow,Bearish,Below CPR,Unclassified,False,True,0.125,48,4746081.56,Lower,True,Short,Week 17 Aug – 21 Aug 2026,Weekly
ORIENTBELL,20260814,315.7,367.7,315.2,350.75,109900681.4,ORIENT BELL LIMITED,20260814,344.55,341.45,347.65000000000003,347.65000000000003,341.45,6.2000000000000455,1.767640769779058,Wide,Bullish,Above CPR,Unclassified,False,False,0.7407407407407407,54,14354207.9,Higher,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
ORIENTCEM,20260814,136.73,138.8,131.61,132.55,172798308.48000002,ORIENT CEMENT LTD.,20260814,134.32000000000002,135.205,133.43500000000003,135.205,133.43500000000003,1.7699999999999818,1.3353451527725249,Wide,Bearish,Below CPR,Unclassified,False,True,0.6296296296296297,54,273086910.86,Lower,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
ORIENTCER,20260814,43.4,44.6,40.06,43.38,16392158.57,ORIENT CERATECH LIMITED,20260814,42.68,42.33,43.03,43.03,42.33,0.7000000000000028,1.613646841862616,Wide,Bullish,Above CPR,Unclassified,False,False,0.5555555555555556,54,11221044.805,Outside,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
ORIENTELEC,20260814,193.19,194.0,186.3,187.31,299425496.05,ORIENT ELECTRIC LIMITED,20260814,189.20333333333335,190.15,188.2566666666667,190.15,188.2566666666667,1.8933333333333167,1.0108020571957272,Wide,Bearish,Below CPR,Unclassified,False,True,0.5,54,204772822.35500002,Higher,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
ORIENTHOT,20260814,127.89,129.55,123.09,124.2,183728725.32999998,ORIENT HOTELS LTD,20260814,125.61333333333334,126.32000000000001,124.90666666666668,126.32000000000001,124.90666666666668,1.413333333333327,1.13794954374664,Wide,Bearish,Below CPR,Unclassified,False,True,0.4074074074074074,54,138667524.715,Lower,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
ORIENTPPR,20260814,18.4,18.4,16.85,16.88,20427307.07,ORIENT PAPER AND INDS LTD,20260814,17.376666666666665,17.625,17.12833333333333,17.625,17.12833333333333,0.4966666666666697,2.9423380726698443,Wide,Bearish,Below CPR,Unclassified,False,True,0.9259259259259259,54,26656444.564999998,Lower,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
ORIENTTECH,20260814,258.75,270.15,253.0,258.55,266805530.3,ORIENT TECHNOLOGIES LTD,20260814,260.56666666666666,261.575,259.55833333333334,261.575,259.55833333333334,2.0166666666666515,0.7799909753110236,Wide,Bearish,Below CPR,Unclassified,False,True,0.24074074074074073,54,410672677.07500005,Overlapping,True,No setup,Week 17 Aug – 21 Aug 2026,Weekly
ORISSAMINE,20260814,4410.0,5199.0,4382.3,4883.1,4190174936.2,ORISSA MIN DEV CO LTD,20260814,4821.466666666666,4790.65,4852.283333333333,4852.283333333333,4790.65,61.63333333333321,1.2621763497231924,Wide,Bullish,Above CPR,Unclassified,False,False,0.5740740740740741,54,239121232.4,Higher,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
ORKLAINDIA,20260814,565.0,577.6,541.35,549.75,376914854.65,ORKLA INDIA LIMITED,20260814,556.2333333333333,559.475,552.9916666666667,559.475,552.9916666666667,6.4833333333333485,1.179323935122028,Wide,Bearish,Below CPR,Unclassified,False,True,0.5609756097560976,41,279705413.3,Lower,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
ORTINGLOBE,20260814,14.7,16.2,14.7,15.8,1918592.85,ORTIN GLOBAL LIMITED,20260814,15.566666666666668,15.45,15.683333333333337,15.683333333333337,15.45,0.23333333333333783,1.476793248945176,Wide,Bullish,Above CPR,Unclassified,False,False,0.5,10,1854993.9300000002,Lower,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
OSWALAGRO,20260814,40.0,41.4,37.0,37.78,14693907.24,OSWAL AGRO MILLS LTD,20260814,38.72666666666667,39.2,38.25333333333333,39.2,38.25333333333333,0.9466666666666725,2.5057349567672644,Wide,Bearish,Below CPR,Unclassified,False,True,0.7560975609756098,41,17237805.88,Lower,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
OSWALGREEN,20260814,21.97,22.03,20.95,20.99,8810153.959999999,OSWAL GREENTECH LIMITED,20260814,21.323333333333334,21.490000000000002,21.156666666666666,21.490000000000002,21.156666666666666,0.3333333333333357,1.5880578053041243,Wide,Bearish,Below CPR,Unclassified,False,True,0.6481481481481481,54,30650736.119999997,Lower,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
OSWALPUMPS,20260814,310.0,313.8,297.15,300.5,1111008154.0,OSWAL PUMPS LIMITED,20260814,303.81666666666666,305.475,302.1583333333333,305.475,302.1583333333333,3.3166666666667197,1.1037160288408385,Wide,Bearish,Below CPR,Unclassified,False,True,0.3333333333333333,54,1122236118.95,Lower,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
OSWALSEEDS,20260814,10.63,12.15,9.66,12.15,12878398.07,SHREEOSWAL S AND CHE LTD,20260814,11.32,10.905000000000001,11.735,11.735,10.905000000000001,0.8299999999999983,6.831275720164595,Wide,Bullish,Above CPR,Unclassified,False,False,0.926829268292683,41,2772069.25,Overlapping,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
PACEDIGITK,20260814,181.95,186.2,176.31,180.92,764086554.52,PACE DIGITEK LIMITED,20260814,181.14333333333332,181.255,181.03166666666664,181.255,181.03166666666664,0.2233333333333576,0.12344314245708468,Narrow,Bearish,Below CPR,Unclassified,False,True,0.044444444444444446,45,1132904538.97,Lower,True,Short,Week 17 Aug – 21 Aug 2026,Weekly
PAGEIND,20260814,40270.0,40270.0,36410.0,36750.0,11459724185.0,PAGE INDUSTRIES LTD,20260814,37810.0,38340.0,37280.0,38340.0,37280.0,1060.0,2.8843537414965987,Wide,Bearish,Below CPR,Textiles,False,True,1.0,54,4591350852.5,Lower,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
PAISALO,20260814,68.69,70.99,68.25,68.67,2675357803.4,PAISALO DIGITAL LIMITED,20260814,69.30333333333334,69.62,68.98666666666668,69.62,68.98666666666668,0.6333333333333258,0.9222853259550396,Wide,Bearish,Below CPR,Unclassified,False,True,0.35185185185185186,54,1304074128.435,Lower,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
PAKKA,20260814,71.3,75.84,70.0,74.4,16247262.1,PAKKA LIMITED,20260814,73.41333333333334,72.92,73.90666666666668,73.90666666666668,72.92,0.9866666666666788,1.3261648745519876,Wide,Bullish,Above CPR,Unclassified,False,False,0.5555555555555556,54,50532419.31,Higher,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
PALASHSECU,20260814,98.0,98.0,86.21,90.8,1455242.6700000002,PALASH SECURITIES LTD,20260814,91.67,92.10499999999999,91.23500000000001,92.10499999999999,91.23500000000001,0.8699999999999761,0.9581497797356566,Wide,Bearish,Below CPR,Unclassified,False,True,0.42592592592592593,54,1251991.795,Overlapping,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
PANACEABIO,20260814,416.0,430.0,391.9,396.45,384223793.75,PANACEA BIOTEC LTD,20260814,406.1166666666666,410.95,401.28333333333325,410.95,401.28333333333325,9.666666666666742,2.4383066380796423,Wide,Bearish,Below CPR,Unclassified,False,True,0.7592592592592593,54,307791281.675,Lower,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
PANAMAPET,20260814,511.35,599.6,456.45,482.6,9565160378.95,PANAMA PETROCHEM LTD,20260814,512.8833333333333,528.025,497.7416666666667,528.025,497.7416666666667,30.283333333333303,6.275037988672462,Wide,Bearish,Below CPR,Unclassified,False,True,0.9629629629629629,54,69081266.17500001,Higher,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
PANSARI,20260814,318.15,330.0,305.0,311.7,2163150.4,PANSARI DEVELOPERS LTD,20260814,315.56666666666666,317.5,313.6333333333333,317.5,313.6333333333333,3.8666666666666742,1.2405090364666904,Wide,Bearish,Below CPR,Unclassified,False,True,0.48717948717948717,39,3012634.0,Lower,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
PAR,20260814,107.1,108.0,97.51,102.25,11734530.74,PAR DRUGS AND CHEM LTD,20260814,102.58666666666666,102.755,102.41833333333332,102.755,102.41833333333332,0.3366666666666731,0.32925835370823775,Moderate,Bearish,Below CPR,Unclassified,False,True,0.16666666666666666,42,3732926.27,Higher,True,No setup,Week 17 Aug – 21 Aug 2026,Weekly
PARACABLES,20260814,69.3,71.76,61.83,65.27,951085689.65,PARAMOUNT COMM LTD,20260814,66.28666666666668,66.795,65.77833333333335,66.795,65.77833333333335,1.0166666666666515,1.557632398753871,Wide,Bearish,Below CPR,Unclassified,False,True,0.5370370370370371,54,154607383.74,Overlapping,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
PARADEEP,20260814,149.95,153.4,146.61,147.85,1882137958.3,PARADEEP PHOSPHATES LTD,20260814,149.28666666666666,150.005,148.56833333333333,150.005,148.56833333333333,1.4366666666666674,0.9717055574343372,Wide,Bearish,Below CPR,Chemicals,False,True,0.3148148148148148,54,3619153960.115,Overlapping,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
PARAGMILK,20260814,222.5,222.59,210.0,210.8,366288911.11,PARAG MILK FOODS LTD.,20260814,214.46333333333337,216.29500000000002,212.63166666666672,216.29500000000002,212.63166666666672,3.6633333333332985,1.7378241619228172,Wide,Bearish,Below CPR,Unclassified,False,True,0.6296296296296297,54,834099402.49,Lower,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
PARAS,20260814,1278.0,1400.0,1236.0,1377.5,8723666638.6,PARAS DEF AND SPCE TECH L,20260814,1337.8333333333333,1318.0,1357.6666666666665,1357.6666666666665,1318.0,39.666666666666515,2.8796128251663533,Wide,Bullish,Above CPR,Unclassified,False,False,0.7592592592592593,54,2386221196.075,Higher,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
PARASPETRO,20260814,2.58,2.59,2.34,2.36,1577346.52,PARAS PETROFILS LTD.,20260814,2.4299999999999997,2.465,2.3949999999999996,2.465,2.3949999999999996,0.07000000000000028,2.9661016949152663,Wide,Bearish,Below CPR,Unclassified,False,True,0.75,40,1467230.93,Lower,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
PARKHOSPS,20260814,295.0,298.05,273.9,281.35,763721052.5,PARK MEDI WORLD LIMITED,20260814,284.43333333333334,285.975,282.89166666666665,285.975,282.89166666666665,3.0833333333333712,1.0959066406018734,Wide,Bearish,Below CPR,Unclassified,False,True,0.42857142857142855,35,934854068.65,Lower,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
PARKHOTELS,20260814,119.5,122.2,117.0,117.7,57628669.0,PARKHOTELS,20260814,118.96666666666665,119.6,118.33333333333331,119.6,118.33333333333331,1.26666666666668,1.0761823845936107,Wide,Bearish,Below CPR,Unclassified,False,True,0.5740740740740741,54,187230638.475,Lower,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
