TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,SYMBOL,SERIES,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,NAME,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,VOLUME,VALUE,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4,Segment,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Bullish_CPR,Bearish_CPR
2026-08-14,2026-08-14,CM,NSE,STK,9939,INE840Y01029,ONEPOINT,EQ,,,,,ONE POINT ONE SOL LTD,59.2,59.28,57.44,58.38,57.8,59.42,,58.37,,,1176128,68398675.19,5138,F1,1,,,,,,Cash Only,58.36666666666667,58.36,58.373333333333335,58.373333333333335,58.36,0.013333333333335418,0.022838871759738637,Narrow,Bullish,Above CPR,True,False
2026-08-14,2026-08-14,CM,NSE,STK,104,INE932X01026,SHAREINDIA,EQ,,,,,SHARE IND. SECURITIES LTD,173.31,178.42,170.4,174.47,173.5,173.31,,174.48,,,509646,88502908.39,5949,F1,1,,,,,,Cash Only,174.42999999999998,174.41,174.44999999999996,174.44999999999996,174.41,0.03999999999996362,0.022926577635102665,Narrow,Bullish,Above CPR,True,False
2026-08-14,2026-08-14,CM,NSE,STK,11457,INF174KA1ZE1,NV20,EQ,,,,,KOTAKMAMC - KTKNV20ETF,14.15,14.15,14.0,14.07,14.11,14.15,,14.07,,,54664,768681.02,202,F1,1,,,,,,Cash Only,14.073333333333332,14.075,14.071666666666665,14.075,14.071666666666665,0.0033333333333338544,0.023691068467191573,Narrow,Bearish,Below CPR,False,True
2026-08-14,2026-08-14,CM,NSE,STK,12108,INF179KC1HZ7,HDFCPVTBAN,EQ,,,,,HDFCAMC - HDFCPVTBAN,27.89,27.91,27.75,27.82,27.9,27.91,,27.82,,,191377,5324274.73,478,F1,1,,,,,,Cash Only,27.826666666666664,27.83,27.82333333333333,27.83,27.82333333333333,0.006666666666667709,0.02396357536544827,Narrow,Bearish,Below CPR,False,True
2026-08-14,2026-08-14,CM,NSE,STK,17576,INF740KA1TA7,PVTBANKADD,EQ,,,,,DSPAMC - DSPPVBKETF,27.65,27.99,27.61,27.79,27.61,27.65,,27.8,,,3093809,85736416.5,267,F1,1,,,,,,Cash Only,27.796666666666663,27.799999999999997,27.79333333333333,27.799999999999997,27.79333333333333,0.006666666666667709,0.023989444644360234,Narrow,Bearish,Below CPR,False,True
2026-08-14,2026-08-14,CM,NSE,STK,17475,INF109KC11V0,NV20IETF,EQ,,,,,ICICI PRUDENTIAL NV20 ETF,13.78,13.8,13.69,13.75,13.79,13.78,,13.75,,,226612,3111226.42,1590,F1,1,,,,,,Cash Only,13.746666666666668,13.745000000000001,13.748333333333335,13.748333333333335,13.745000000000001,0.0033333333333338544,0.02424242424242803,Narrow,Bullish,Above CPR,True,False
2026-08-14,2026-08-14,CM,NSE,STK,18743,INE903U01023,SIGNATURE,EQ,,,,,SIGNATUREGLOBAL INDIA LTD,803.9,816.7,802.4,809.25,805.0,801.05,,809.39,,,198454,160356884.0,6072,F1,1,,,,,,Cash Only,809.4499999999999,809.55,809.3499999999999,809.55,809.3499999999999,0.20000000000004547,0.02471424158171708,Narrow,Bearish,Below CPR,False,True
2026-08-14,2026-08-14,CM,NSE,STK,22521,INF789F1AZE6,GILT5BETA,EQ,,,,,UTIAMC-GILT5BETA,66.92,66.92,66.87,66.87,66.87,66.92,,66.87,,,10,669.1,4,F1,1,,,,,,Cash Only,66.88666666666667,66.89500000000001,66.87833333333333,66.89500000000001,66.87833333333333,0.01666666666667993,0.024923981855361044,Narrow,Bearish,Below CPR,False,True
2026-08-14,2026-08-14,CM,NSE,STK,15141,INE259A01022,COLPAL,EQ,,,,,COLGATE PALMOLIVE LTD.,1985.5,1989.2,1971.3,1981.0,1981.0,1995.5,,1981.0,,,153432,303526789.7,15668,F1,1,,,,,,F&O + Cash,1980.5,1980.25,1980.75,1980.75,1980.25,0.5,0.025239777889954566,Narrow,Bullish,Above CPR,True,False
2026-08-14,2026-08-14,CM,NSE,STK,25744,INF769K01LY7,METAL,EQ,,,,,MIRAEAMC - METAL,12.8,13.45,12.8,13.12,13.09,13.13,,13.12,,,2057548,26870772.77,4595,F1,1,,,,,,Cash Only,13.123333333333333,13.125,13.121666666666666,13.125,13.121666666666666,0.0033333333333338544,0.025406504065044622,Narrow,Bearish,Below CPR,False,True
